option_symbol,expiration,strike,call_put,exercise_style,shares_per_contract,date,open,high,low,close
O:F240216C00017000,2024-02-16,17.0,call,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:F240216C00018000,2024-02-16,18.0,call,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:F240216C00019000,2024-02-16,19.0,call,american,100,2024-01-19,0.01,0.02,0.01,0.01
O:F240216C00020000,2024-02-16,20.0,call,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:F240216P00003000,2024-02-16,3.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:F240216P00004000,2024-02-16,4.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:F240216P00005000,2024-02-16,5.0,put,american,100,2024-01-19,0.03,0.03,0.03,0.03
O:F240216P00006000,2024-02-16,6.0,put,american,100,2024-01-19,,,,
O:F240216P00007000,2024-02-16,7.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:F240216P00008000,2024-02-16,8.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:F240216P00009000,2024-02-16,9.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:F240216P00010000,2024-02-16,10.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:F240216P00011000,2024-02-16,11.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:F240216P00012000,2024-02-16,12.0,put,american,100,2024-01-19,0.03,0.05,0.02,0.03
O:F240216P00013000,2024-02-16,13.0,put,american,100,2024-01-19,0.52,0.72,0.43,0.72
O:F240216P00014000,2024-02-16,14.0,put,american,100,2024-01-19,1.42,1.54,1.41,1.5
O:F240216P00015000,2024-02-16,15.0,put,american,100,2024-01-19,2.22,2.57,2.22,2.57
O:F240216P00016000,2024-02-16,16.0,put,american,100,2024-01-19,3.5,3.5,3.5,3.5
O:F240216P00017000,2024-02-16,17.0,put,american,100,2024-01-19,4.55,4.55,4.55,4.55
O:F240216P00018000,2024-02-16,18.0,put,american,100,2024-01-19,5.2,5.2,5.2,5.2
O:F240216P00019000,2024-02-16,19.0,put,american,100,2024-01-19,6.5,6.5,6.5,6.5
O:F240216P00020000,2024-02-16,20.0,put,american,100,2024-01-19,,,,
O:F240315C00002820,2024-03-15,2.82,call,american,100,2024-02-16,9.6,9.64,9.25,9.64
O:F240315C00003820,2024-03-15,3.82,call,american,100,2024-02-16,8.0,8.24,8.0,8.23
O:F240315C00004820,2024-03-15,4.82,call,american,100,2024-02-16,7.01,7.25,7.01,7.25
O:F240315C00005820,2024-03-15,5.82,call,american,100,2024-02-16,6.35,6.35,6.25,6.25
O:F240315C00006820,2024-03-15,6.82,call,american,100,2024-02-16,5.96,5.96,5.96,5.96
O:F240315C00007820,2024-03-15,7.82,call,american,100,2024-02-16,,,,
O:F240315C00008820,2024-03-15,8.82,call,american,100,2024-02-16,3.25,3.27,3.25,3.27
O:F240315C00009820,2024-03-15,9.82,call,american,100,2024-02-16,2.25,2.4,2.23,2.25
O:F240315C00010820,2024-03-15,10.82,call,american,100,2024-02-16,1.12,1.4,1.12,1.24
O:F240315C00011820,2024-03-15,11.82,call,american,100,2024-02-16,0.27,0.44,0.2,0.2
O:F240315C00012820,2024-03-15,12.82,call,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:F240315C00013820,2024-03-15,13.82,call,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:F240315C00014820,2024-03-15,14.82,call,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:F240315C00015820,2024-03-15,15.82,call,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:F240315C00016820,2024-03-15,16.82,call,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:F240315C00017820,2024-03-15,17.82,call,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:F240315C00018820,2024-03-15,18.82,call,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:F240315C00019820,2024-03-15,19.82,call,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:F240315C00020820,2024-03-15,20.82,call,american,100,2024-02-16,,,,
O:F240315C00021820,2024-03-15,21.82,call,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:F240315C00022820,2024-03-15,22.82,call,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:F240315C00024820,2024-03-15,24.82,call,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:F240315P00002820,2024-03-15,2.82,put,american,100,2024-02-16,,,,
O:F240315P00003820,2024-03-15,3.82,put,american,100,2024-02-16,,,,
O:F240315P00004820,2024-03-15,4.82,put,american,100,2024-02-16,,,,
O:F240315P00005820,2024-03-15,5.82,put,american,100,2024-02-16,,,,
O:F240315P00006820,2024-03-15,6.82,put,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:F240315P00007820,2024-03-15,7.82,put,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:F240315P00008820,2024-03-15,8.82,put,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:F240315P00009820,2024-03-15,9.82,put,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:F240315P00010820,2024-03-15,10.82,put,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:F240315P00011820,2024-03-15,11.82,put,american,100,2024-02-16,0.03,0.03,0.01,0.01
O:F240315P00012820,2024-03-15,12.82,put,american,100,2024-02-16,0.75,0.79,0.31,0.75
O:F240315P00013820,2024-03-15,13.82,put,american,100,2024-02-16,1.69,1.75,1.69,1.71
O:F240315P00014820,2024-03-15,14.82,put,american,100,2024-02-16,2.5,2.68,2.5,2.65
O:F240315P00015820,2024-03-15,15.82,put,american,100,2024-02-16,3.5,3.8,3.5,3.75
O:F240315P00016820,2024-03-15,16.82,put,american,100,2024-02-16,4.65,4.65,4.65,4.65
O:F240315P00017820,2024-03-15,17.82,put,american,100,2024-02-16,5.2,5.2,5.2,5.2
O:F240315P00018820,2024-03-15,18.82,put,american,100,2024-02-16,6.6,6.6,6.6,6.6
O:F240315P00019820,2024-03-15,19.82,put,american,100,2024-02-16,7.47,7.47,7.47,7.47
O:F240315P00020820,2024-03-15,20.82,put,american,100,2024-02-16,,,,
O:F240315P00021820,2024-03-15,21.82,put,american,100,2024-02-16,,,,
O:F240315P00022820,2024-03-15,22.82,put,american,100,2024-02-16,,,,
O:F240315P00024820,2024-03-15,24.82,put,american,100,2024-02-16,12.45,12.45,12.45,12.45
O:F240419C00002820,2024-04-19,2.82,call,american,100,2024-03-15,9.4,9.4,9.4,9.4
O:F240419C00003820,2024-04-19,3.82,call,american,100,2024-03-15,8.26,8.28,8.26,8.28
O:F240419C00004820,2024-04-19,4.82,call,american,100,2024-03-15,7.28,7.29,7.28,7.29
O:F240419C00005820,2024-04-19,5.82,call,american,100,2024-03-15,,,,
O:F240419C00006820,2024-04-19,6.82,call,american,100,2024-03-15,5.43,5.62,5.32,5.62
O:F240419C00007820,2024-04-19,7.82,call,american,100,2024-03-15,4.31,4.31,4.2,4.2
O:F240419C00008820,2024-04-19,8.82,call,american,100,2024-03-15,3.33,3.33,3.2,3.3
O:F240419C00009820,2024-04-19,9.82,call,american,100,2024-03-15,2.35,2.35,2.31,2.31
