option_symbol,expiration,strike,call_put,exercise_style,shares_per_contract,date,open,high,low,close
O:NVDA230421C00170000,2023-04-21,170.0,call,american,100,2023-03-17,100.05,101.35,97.3,101.02
O:NVDA230421C00175000,2023-04-21,175.0,call,american,100,2023-03-17,93.6,96.2,92.9,94.95
O:NVDA230421C00180000,2023-04-21,180.0,call,american,100,2023-03-17,89.06,91.25,87.6,91.05
O:NVDA230421C00185000,2023-04-21,185.0,call,american,100,2023-03-17,84.8,86.3,82.5,85.65
O:NVDA230421C00190000,2023-04-21,190.0,call,american,100,2023-03-17,79.25,81.0,78.7,80.9
O:NVDA230421C00195000,2023-04-21,195.0,call,american,100,2023-03-17,73.85,76.7,73.1,76.3
O:NVDA230421C00200000,2023-04-21,200.0,call,american,100,2023-03-17,69.52,71.26,67.44,70.95
O:NVDA230421C00205000,2023-04-21,205.0,call,american,100,2023-03-17,63.9,66.22,62.7,66.05
O:NVDA230421C00210000,2023-04-21,210.0,call,american,100,2023-03-17,58.82,61.11,58.82,61.11
O:NVDA230421C00215000,2023-04-21,215.0,call,american,100,2023-03-17,53.87,56.69,52.5,56.69
O:NVDA230421C00220000,2023-04-21,220.0,call,american,100,2023-03-17,49.7,51.25,47.33,51.25
O:NVDA230421C00225000,2023-04-21,225.0,call,american,100,2023-03-17,44.82,46.28,42.65,45.95
O:NVDA230421C00230000,2023-04-21,230.0,call,american,100,2023-03-17,39.7,41.3,37.43,41.25
O:NVDA230421C00235000,2023-04-21,235.0,call,american,100,2023-03-17,34.65,36.25,32.6,36.25
O:NVDA230421C00240000,2023-04-21,240.0,call,american,100,2023-03-17,29.69,31.69,27.5,31.69
O:NVDA230421C00245000,2023-04-21,245.0,call,american,100,2023-03-17,24.9,26.5,22.3,26.3
O:NVDA230421C00250000,2023-04-21,250.0,call,american,100,2023-03-17,19.75,21.8,17.3,21.05
O:NVDA230421C00255000,2023-04-21,255.0,call,american,100,2023-03-17,14.65,16.7,12.4,16.3
O:NVDA230421C00260000,2023-04-21,260.0,call,american,100,2023-03-17,9.8,11.8,7.4,11.2
O:NVDA230421C00265000,2023-04-21,265.0,call,american,100,2023-03-17,5.1,6.8,3.0,6.2
O:NVDA230421C00270000,2023-04-21,270.0,call,american,100,2023-03-17,1.8,2.04,0.24,1.28
O:NVDA230421C00275000,2023-04-21,275.0,call,american,100,2023-03-17,0.31,0.4,0.01,0.01
O:NVDA230421C00280000,2023-04-21,280.0,call,american,100,2023-03-17,0.06,0.08,0.01,0.01
O:NVDA230421C00285000,2023-04-21,285.0,call,american,100,2023-03-17,0.01,0.04,0.01,0.01
O:NVDA230421C00290000,2023-04-21,290.0,call,american,100,2023-03-17,0.02,0.03,0.01,0.01
O:NVDA230421C00295000,2023-04-21,295.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00300000,2023-04-21,300.0,call,american,100,2023-03-17,0.01,0.04,0.01,0.01
O:NVDA230421C00305000,2023-04-21,305.0,call,american,100,2023-03-17,,,,
O:NVDA230421C00310000,2023-04-21,310.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00315000,2023-04-21,315.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00320000,2023-04-21,320.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00325000,2023-04-21,325.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00330000,2023-04-21,330.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00335000,2023-04-21,335.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00340000,2023-04-21,340.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00345000,2023-04-21,345.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00350000,2023-04-21,350.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00355000,2023-04-21,355.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00360000,2023-04-21,360.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00365000,2023-04-21,365.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00370000,2023-04-21,370.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00375000,2023-04-21,375.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00380000,2023-04-21,380.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00385000,2023-04-21,385.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00390000,2023-04-21,390.0,call,american,100,2023-03-17,0.02,0.02,0.02,0.02
O:NVDA230421C00395000,2023-04-21,395.0,call,american,100,2023-03-17,0.02,0.02,0.02,0.02
O:NVDA230421C00400000,2023-04-21,400.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00405000,2023-04-21,405.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00410000,2023-04-21,410.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00415000,2023-04-21,415.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00420000,2023-04-21,420.0,call,american,100,2023-03-17,0.06,0.06,0.02,0.02
O:NVDA230421C00425000,2023-04-21,425.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00430000,2023-04-21,430.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421C00440000,2023-04-21,440.0,call,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00060000,2023-04-21,60.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00065000,2023-04-21,65.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00070000,2023-04-21,70.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00075000,2023-04-21,75.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00080000,2023-04-21,80.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00085000,2023-04-21,85.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00090000,2023-04-21,90.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00095000,2023-04-21,95.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00100000,2023-04-21,100.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00105000,2023-04-21,105.0,put,american,100,2023-03-17,,,,
O:NVDA230421P00110000,2023-04-21,110.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00115000,2023-04-21,115.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
