option_symbol,expiration,strike,call_put,exercise_style,shares_per_contract,date,open,high,low,close
O:COIN240216P00125000,2024-02-16,125.0,put,american,100,2024-01-19,0.03,0.09,0.01,0.01
O:COIN240216P00130000,2024-02-16,130.0,put,american,100,2024-01-19,0.03,0.05,0.01,0.01
O:COIN240216P00135000,2024-02-16,135.0,put,american,100,2024-01-19,,,,
O:COIN240216P00140000,2024-02-16,140.0,put,american,100,2024-01-19,0.03,0.07,0.01,0.01
O:COIN240216P00145000,2024-02-16,145.0,put,american,100,2024-01-19,0.04,0.07,0.01,0.01
O:COIN240216P00150000,2024-02-16,150.0,put,american,100,2024-01-19,0.1,0.1,0.01,0.01
O:COIN240216P00155000,2024-02-16,155.0,put,american,100,2024-01-19,0.01,0.2,0.01,0.01
O:COIN240216P00160000,2024-02-16,160.0,put,american,100,2024-01-19,0.74,0.74,0.01,0.01
O:COIN240216P00165000,2024-02-16,165.0,put,american,100,2024-01-19,,,,
O:COIN240216P00170000,2024-02-16,170.0,put,american,100,2024-01-19,0.67,0.92,0.01,0.01
