option_symbol,expiration,strike,call_put,exercise_style,shares_per_contract,date,open,high,low,close
O:AMD231215C00125000,2023-12-15,125.0,call,american,100,2023-11-17,14.91,15.75,12.74,14.09
O:AMD231215C00130000,2023-12-15,130.0,call,american,100,2023-11-17,9.0,10.5,7.5,9.25
O:AMD231215C00135000,2023-12-15,135.0,call,american,100,2023-11-17,4.67,5.65,2.8,4.1
O:AMD231215C00140000,2023-12-15,140.0,call,american,100,2023-11-17,1.01,1.8,0.01,0.01
O:AMD231215C00145000,2023-12-15,145.0,call,american,100,2023-11-17,0.1,0.25,0.01,0.01
O:AMD231215C00150000,2023-12-15,150.0,call,american,100,2023-11-17,0.03,0.05,0.01,0.01
O:AMD231215C00155000,2023-12-15,155.0,call,american,100,2023-11-17,0.02,0.02,0.01,0.01
O:AMD231215C00160000,2023-12-15,160.0,call,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215C00165000,2023-12-15,165.0,call,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215C00170000,2023-12-15,170.0,call,american,100,2023-11-17,0.01,0.02,0.01,0.01
O:AMD231215C00175000,2023-12-15,175.0,call,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215C00180000,2023-12-15,180.0,call,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215C00185000,2023-12-15,185.0,call,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215C00190000,2023-12-15,190.0,call,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215C00195000,2023-12-15,195.0,call,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215C00200000,2023-12-15,200.0,call,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215C00210000,2023-12-15,210.0,call,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215C00220000,2023-12-15,220.0,call,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00025000,2023-12-15,25.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00030000,2023-12-15,30.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00035000,2023-12-15,35.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00040000,2023-12-15,40.0,put,american,100,2023-11-17,0.02,0.02,0.02,0.02
O:AMD231215P00045000,2023-12-15,45.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00050000,2023-12-15,50.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00055000,2023-12-15,55.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00060000,2023-12-15,60.0,put,american,100,2023-11-17,,,,
O:AMD231215P00065000,2023-12-15,65.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00070000,2023-12-15,70.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00075000,2023-12-15,75.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00080000,2023-12-15,80.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00085000,2023-12-15,85.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00090000,2023-12-15,90.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00095000,2023-12-15,95.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00100000,2023-12-15,100.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00105000,2023-12-15,105.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00110000,2023-12-15,110.0,put,american,100,2023-11-17,0.01,0.02,0.01,0.01
O:AMD231215P00115000,2023-12-15,115.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00120000,2023-12-15,120.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00125000,2023-12-15,125.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:AMD231215P00130000,2023-12-15,130.0,put,american,100,2023-11-17,0.02,0.02,0.01,0.01
O:AMD231215P00135000,2023-12-15,135.0,put,american,100,2023-11-17,0.08,0.31,0.01,0.01
O:AMD231215P00140000,2023-12-15,140.0,put,american,100,2023-11-17,1.4,3.05,0.55,0.89
O:AMD231215P00145000,2023-12-15,145.0,put,american,100,2023-11-17,5.65,6.4,4.92,5.89
O:AMD231215P00150000,2023-12-15,150.0,put,american,100,2023-11-17,11.0,11.0,11.0,11.0
O:AMD231215P00155000,2023-12-15,155.0,put,american,100,2023-11-17,15.3,18.0,13.7,18.0
O:AMD231215P00160000,2023-12-15,160.0,put,american,100,2023-11-17,19.3,22.21,19.3,22.21
O:AMD231215P00165000,2023-12-15,165.0,put,american,100,2023-11-17,27.85,27.85,27.85,27.85
O:AMD231215P00170000,2023-12-15,170.0,put,american,100,2023-11-17,46.0,46.0,46.0,46.0
O:AMD231215P00175000,2023-12-15,175.0,put,american,100,2023-11-17,40.75,40.8,40.65,40.7
O:AMD231215P00180000,2023-12-15,180.0,put,american,100,2023-11-17,60.45,60.45,60.45,60.45
O:AMD231215P00185000,2023-12-15,185.0,put,american,100,2023-11-17,65.15,65.15,65.15,65.15
O:AMD231215P00190000,2023-12-15,190.0,put,american,100,2023-11-17,49.6,49.6,49.6,49.6
O:AMD231215P00195000,2023-12-15,195.0,put,american,100,2023-11-17,,,,
O:AMD231215P00200000,2023-12-15,200.0,put,american,100,2023-11-17,60.6,60.6,60.6,60.6
O:AMD231215P00210000,2023-12-15,210.0,put,american,100,2023-11-17,70.35,72.9,70.35,72.9
O:AMD231215P00220000,2023-12-15,220.0,put,american,100,2023-11-17,,,,
O:AMD1240119C00075000,2024-01-19,75.0,call,american,172,2023-12-15,79.06,79.06,78.77,78.77
O:AMD1240119C00080000,2024-01-19,80.0,call,american,172,2023-12-15,130.3,130.3,130.3,130.3
O:AMD1240119C00085000,2024-01-19,85.0,call,american,172,2023-12-15,69.31,69.31,69.29,69.29
O:AMD1240119C00090000,2024-01-19,90.0,call,american,172,2023-12-15,98.5,98.5,98.5,98.5
O:AMD1240119C00095000,2024-01-19,95.0,call,american,172,2023-12-15,66.0,66.0,66.0,66.0
O:AMD1240119C00100000,2024-01-19,100.0,call,american,172,2023-12-15,135.5,135.5,135.5,135.5
O:AMD1240119C00105000,2024-01-19,105.0,call,american,172,2023-12-15,99.19,99.19,99.19,99.19
O:AMD1240119C00110000,2024-01-19,110.0,call,american,172,2023-12-15,134.72,134.72,134.72,134.72
O:AMD1240119C00115000,2024-01-19,115.0,call,american,172,2023-12-15,154.96,154.96,154.96,154.96
O:AMD1240119C00120000,2024-01-19,120.0,call,american,172,2023-12-15,168.0,168.0,168.0,168.0
O:AMD1240119C00125000,2024-01-19,125.0,call,american,172,2023-12-15,89.0,92.0,89.0,92.0
O:AMD1240119C00130000,2024-01-19,130.0,call,american,172,2023-12-15,111.5,111.5,110.0,110.0
O:AMD1240119C00135000,2024-01-19,135.0,call,american,172,2023-12-15,108.35,108.35,107.0,107.1
O:AMD1240119C00140000,2024-01-19,140.0,call,american,172,2023-12-15,132.0,132.0,132.0,132.0
O:AMD1240119C00145000,2024-01-19,145.0,call,american,172,2023-12-15,92.67,92.67,92.67,92.67
O:AMD1240119C00150000,2024-01-19,150.0,call,american,172,2023-12-15,131.66,136.55,131.66,136.55
O:AMD1240119C00155000,2024-01-19,155.0,call,american,172,2023-12-15,133.3,136.76,133.3,136.76
O:AMD1240119C00160000,2024-01-19,160.0,call,american,172,2023-12-15,130.88,130.88,130.88,130.88
O:AMD1240119C00165000,2024-01-19,165.0,call,american,172,2023-12-15,111.95,111.95,109.0,109.0
O:AMD1240119C00170000,2024-01-19,170.0,call,american,172,2023-12-15,113.85,114.0,113.0,113.0
O:AMD1240119C00175000,2024-01-19,175.0,call,american,172,2023-12-15,110.5,113.0,110.5,112.5
O:AMD1240119C00180000,2024-01-19,180.0,call,american,172,2023-12-15,107.9,107.9,107.9,107.9
O:AMD1240119C00185000,2024-01-19,185.0,call,american,172,2023-12-15,21.0,21.0,21.0,21.0
O:AMD1240119C00190000,2024-01-19,190.0,call,american,172,2023-12-15,36.25,36.25,36.25,36.25
O:AMD1240119C00195000,2024-01-19,195.0,call,american,172,2023-12-15,42.0,42.0,42.0,42.0
O:AMD1240119C00200000,2024-01-19,200.0,call,american,172,2023-12-15,77.6,77.6,77.6,77.6
O:AMD1240119C00210000,2024-01-19,210.0,call,american,172,2023-12-15,5.23,5.23,5.23,5.23
O:AMD1240119C00220000,2024-01-19,220.0,call,american,172,2023-12-15,67.5,67.5,67.5,67.5
O:AMD1240119C00230000,2024-01-19,230.0,call,american,172,2023-12-15,22.5,23.11,22.5,23.11
O:AMD1240119C00240000,2024-01-19,240.0,call,american,172,2023-12-15,7.75,7.75,7.74,7.75
O:AMD1240119C00250000,2024-01-19,250.0,call,american,172,2023-12-15,5.9,5.9,5.9,5.9
O:AMD1240119C00260000,2024-01-19,260.0,call,american,172,2023-12-15,27.93,27.93,26.55,26.55
O:AMD1240119C00270000,2024-01-19,270.0,call,american,172,2023-12-15,18.08,18.08,8.0,8.0
O:AMD1240119C00280000,2024-01-19,280.0,call,american,172,2023-12-15,8.97,8.97,2.0,2.0
O:AMD1240119C00290000,2024-01-19,290.0,call,american,172,2023-12-15,2.0,2.0,2.0,2.0
O:AMD1240119C00300000,2024-01-19,300.0,call,american,172,2023-12-15,,,,
O:AMD1240119C00310000,2024-01-19,310.0,call,american,172,2023-12-15,11.45,11.45,11.45,11.45
O:AMD1240119C00320000,2024-01-19,320.0,call,american,172,2023-12-15,10.15,10.15,10.14,10.14
O:AMD1240119C00330000,2024-01-19,330.0,call,american,172,2023-12-15,9.0,9.0,9.0,9.0
O:AMD1240119C00340000,2024-01-19,340.0,call,american,172,2023-12-15,7.0,7.0,6.95,6.95
O:AMD1240119P00075000,2024-01-19,75.0,put,american,172,2023-12-15,1.62,1.62,1.62,1.62
O:AMD1240119P00080000,2024-01-19,80.0,put,american,172,2023-12-15,1.11,1.11,0.15,0.15
O:AMD1240119P00085000,2024-01-19,85.0,put,american,172,2023-12-15,0.44,0.44,0.44,0.44
O:AMD1240119P00090000,2024-01-19,90.0,put,american,172,2023-12-15,7.1,7.1,7.1,7.1
