ticker,date,MOM,signal,LS_Return,SS_Return,adjStrikePrice,callPrice,putPrice,weightCall,weightPut,entry,expirationDate
GOOGL,2020-07-17,0.028860495,,0.095152768,-0.095152768,80.5,1.4575,6.26,0.699183686,0.300816314,2.902170347,2020-08-21
GOOGL,2020-08-21,0.016511691,,-0.100599991,0.100599991,82.5,0.9475,4.765,0.723180687,0.276819313,2.004257729,2020-09-18
GOOGL,2020-09-18,0.023057741,,0.102695573,-0.102695573,77.25,0.96,5.575,0.74551918,0.25448082,2.134428983,2020-10-16
GOOGL,2020-10-16,0.029370365,,,,85,1.2825,7.8425,0.745987686,0.254012314,2.948820782,2020-11-20
GOOGL,2020-11-20,0.017421188,,-0.001002177,0.001002177,,,,,,,
GOOGL,2020-12-18,0.023486402,,0.042631858,-0.042631858,87.5,2.275,3.215,0.553443841,0.446556159,2.694762789,2021-01-15
GOOGL,2021-01-15,0.028804377,,0.106467089,-0.106467089,91,1.5575,6.12,0.691456053,0.308543947,2.96523176,2021-02-19
GOOGL,2021-02-19,0.022374759,,0.020084419,-0.020084419,106,2.055,3.6425,0.575272736,0.424727264,2.729254532,2021-03-19
GOOGL,2021-03-19,0.032184838,SS,0.14108004,-0.14108004,102.75,2.325,3.6075,0.561418176,0.438581824,2.88748119,2021-04-16
GOOGL,2021-04-16,0.053898808,,0.0014233,-0.0014233,119,1.9575,6.635,0.677609411,0.322390589,3.46548198,2021-05-21
GOOGL,2021-05-21,0.041270114,,0.036037605,-0.036037605,118.5,1.2225,5.0225,0.701300014,0.298699986,2.357559945,2021-06-18
GOOGL,2021-06-18,0.048234679,,0.103504368,-0.103504368,120,2.915,2.5225,0.481725802,0.518274198,2.711577377,2021-07-16
GOOGL,2021-07-16,0.049345038,,0.074010629,-0.074010629,130,2.545,5.49,0.608833864,0.391166136,3.696984269,2021-08-20
GOOGL,2021-08-20,0.048139822,,-0.076169269,0.076169269,140,1.6375,4.165,0.637425885,0.362574115,2.553906075,2021-09-17
GOOGL,2021-09-17,0.048899059,,0.107496642,-0.107496642,142.5,2.4425,4.0425,0.573063308,0.426936692,3.125598707,2021-10-15
GOOGL,2021-10-15,0.064772752,,-0.04153165,0.04153165,146.25,2.005,6.7,0.67826446,0.32173554,3.515548361,2021-11-19
GOOGL,2021-11-19,0.048512311,,0.020821399,-0.020821399,155,1.44,7.3975,0.734897974,0.265102026,3.019345318,2021-12-17
GOOGL,2021-12-17,0.050505864,,-0.065918611,0.065918611,149.5,1.6775,9.0425,0.745414192,0.254585808,3.552524475,2022-01-21
GOOGL,2022-01-21,0.046821367,,-0.001823986,0.001823986,138.75,2.22,10.115,0.721664932,0.278335068,4.417455358,2022-02-18
GOOGL,2022-02-18,0.044838598,,0.029693954,-0.029693954,135,2.475,7.14,0.647181353,0.352818647,4.12089899,2022-03-18
GOOGL,2022-03-18,0.02916717,,,,142,1.4475,7.465,0.729498633,0.270501367,3.075241978,2022-04-14
GOOGL,2022-04-15,0.027175497,,-0.003046001,0.003046001,,,,,,,
GOOGL,2022-05-20,0.017049489,,-0.042183696,0.042183696,116,1.4675,8.465,0.741844078,0.258155922,3.273946067,2022-06-17
GOOGL,2022-06-17,0.000604936,,0.067518108,-0.067518108,115,1.49,9.155,0.751152804,0.248847196,3.397413759,2022-07-15
GOOGL,2022-07-15,-0.002948119,,-0.069635632,0.069635632,117.5,3.115,8.81,0.637724203,0.362275797,5.178160663,2022-08-19
GOOGL,2022-08-19,-0.016192489,,-0.116153319,0.116153319,121,2.065,5.5,0.645230738,0.354769262,3.283632415,2022-09-16
GOOGL,2022-09-16,-0.016782718,,-0.011918336,0.011918336,110,1.795,8.575,0.721112552,0.278887448,3.685856899,2022-10-21
GOOGL,2022-10-21,-0.016188751,,0.068563625,-0.068563625,107.5,2.45,8.575,0.670190803,0.329809197,4.470081331,2022-11-18
GOOGL,2022-11-18,-0.036520566,,,,100,2.495,4.8,0.587386617,0.412613383,3.446073848,2022-12-16
INTC,2019-01-18,0.00947926,,0.131032002,-0.131032002,49,1.705,1.815,0.484773554,0.515226446,1.761674909,2019-02-15
INTC,2019-02-15,0.001191789,,0.013975288,-0.013975288,50,2.33,0.635,0.292551785,0.707448215,1.130875276,2019-03-15
INTC,2019-03-15,-0.001233653,,,,55,1.03,1.475,0.561248877,0.438751123,1.22524425,2019-04-18
INTC,2019-04-19,0.005532522,SS,-0.131842987,0.131842987,,,,,,,
INTC,2019-05-17,0.007606013,,0.086967843,-0.086967843,45,1.405,1.435,0.488503625,0.511496375,1.420344891,2019-06-21
INTC,2019-06-21,-0.003754483,SS,0.055984986,-0.055984986,48,1.1,1.54,0.542768673,0.457231327,1.301181784,2019-07-19
INTC,2019-07-19,-0.006698751,,-0.05582606,0.05582606,52.5,0.745,3.1,0.704470078,0.295529922,1.440972966,2019-08-16
INTC,2019-08-16,0.004151853,,0.086903342,-0.086903342,48,0.94,2.285,0.630436716,0.369563284,1.437062617,2019-09-20
INTC,2019-09-20,0.008060671,,0.097027743,-0.097027743,52.5,0.64,2.285,0.692669495,0.307330505,1.145558681,2019-10-18
INTC,2019-10-18,0.005125494,,0.032504528,-0.032504528,52.5,1.14,2.4,0.604155202,0.395844798,1.638764445,2019-11-15
INTC,2019-11-15,0.013813959,,0.03100807,-0.03100807,57.5,1.635,1.165,0.43559483,0.56440517,1.36972957,2019-12-20
INTC,2019-12-20,0.017315338,,0.068169328,-0.068169328,60,0.735,1.725,0.624048166,0.375951834,1.107192316,2020-01-17
INTC,2020-01-17,0.024658282,,-0.127277964,0.127277964,60,1.625,2.27,0.532507731,0.467492269,1.926532514,2020-02-21
INTC,2020-02-21,0.027109148,,-0.025216989,0.025216989,67.5,0.68,3.8,0.740456879,0.259543121,1.489774536,2020-03-20
INTC,2020-03-20,0.02139436,,0.10827598,-0.10827598,50,1.795,6.025,0.649101204,0.350898796,3.279301908,2020-04-17
INTC,2020-04-17,0.008553155,,0.055032992,-0.055032992,65,1.29,6.3,0.710589189,0.289410811,2.739948163,2020-05-15
INTC,2020-05-15,0.010763804,,-0.049264044,0.049264044,62.5,0.92,5.175,0.735296737,0.264703263,2.046312383,2020-06-19
INTC,2020-06-19,0.032592801,,-0.202238694,0.202238694,62.5,1.18,3.95,0.673674989,0.326325011,2.083920282,2020-07-17
INTC,2020-07-17,0.029689632,,0.074714739,-0.074714739,62.5,1.42,4.2,0.646237493,0.353762507,2.403459769,2020-08-21
INTC,2020-08-21,0.020121539,,0.016290798,-0.016290798,50,1.11,1.825,0.566038735,0.433961265,1.420282305,2020-09-18
INTC,2020-09-18,0.006811299,SS,-0.144842997,0.144842997,52.5,0.63,3.225,0.728425608,0.271574392,1.334735547,2020-10-16
INTC,2020-10-16,0.005703245,SS,0.099801349,-0.099801349,57.5,1.11,4.75,0.696293564,0.303706436,2.215491427,2020-11-20
INTC,2020-11-20,-0.001636478,SS,0.030406834,-0.030406834,47.5,0.555,2.63,0.721669769,0.278330231,1.13253523,2020-12-18
INTC,2020-12-18,-0.01775898,SS,0.114210218,-0.114210218,50,0.795,3.25,0.702313935,0.297686065,1.525819289,2021-01-15
INTC,2021-01-15,-0.011505045,SS,0.101409228,-0.101409228,62.5,1.01,6.25,0.743096624,0.256903376,2.356173692,2021-02-19
INTC,2021-02-19,-0.014937999,SS,0.052979533,-0.052979533,65,1.45,3.4,0.617917564,0.382082436,2.195060749,2021-03-19
INTC,2021-03-19,0.007015472,SS,-0.101093726,0.101093726,65,1.905,3.15,0.560979243,0.439020757,2.451580842,2021-04-16
INTC,2021-04-16,0.018526946,SS,-0.00109308,0.00109308,65,2.38,2.905,0.509242734,0.490757266,2.637647565,2021-05-21
INTC,2021-05-21,0.013499996,SS,-0.017157386,0.017157386,57.5,0.925,2.375,0.633100527,0.366899473,1.457004235,2021-06-18
INTC,2021-06-18,-0.000693342,SS,-0.043106571,0.043106571,57.5,0.95,2.55,0.660716611,0.339283389,1.492853422,2021-07-16
INTC,2021-07-16,0.003685837,SS,0.012819386,-0.012819386,55,2.165,2.47,0.497146422,0.502853578,2.318370341,2021-08-20
INTC,2021-08-20,0.02051141,,-0.014426586,0.014426586,52.5,1.095,1.56,0.5482998,0.4517002,1.305040593,2021-09-17
INTC,2021-09-17,0.009800382,,-0.080330527,0.080330527,55,0.985,1.735,0.576929271,0.423070729,1.302303047,2021-10-15
INTC,2021-10-15,0.009484799,SS,0.011015688,-0.011015688,55,1.63,2.45,0.543159165,0.456840835,2.004609485,2021-11-19
INTC,2021-11-19,0.021340836,SS,0.04674829,-0.04674829,50,1.05,1.48,0.547819982,0.452180018,1.244437408,2021-12-17
INTC,2021-12-17,0.004965211,SS,-0.052041442,0.052041442,52.5,0.975,2.725,0.652594242,0.347405758,1.582960076,2022-01-21
INTC,2022-01-21,0.00320238,SS,-0.015513731,0.015513731,55,1.35,4.375,0.671494485,0.328505515,2.343729182,2022-02-18
INTC,2022-02-18,-0.002930523,,0.038993397,-0.038993397,45,1.655,1.54,0.476843136,0.523156864,1.594836961,2022-03-18
INTC,2022-03-18,-0.016880584,,,,47.5,1.4,1.46,0.491446566,0.508553434,1.430513206,2022-04-14
INTC,2022-04-15,-0.023107244,,0.027380979,-0.027380979,,,,,,,
INTC,2022-05-20,-0.010372051,,-0.157811668,0.157811668,40,2.67,0.965,0.32674808,0.67325192,1.522105476,2022-06-17
INTC,2022-06-17,-0.021223648,,-0.029403629,0.029403629,37.5,1.195,1.63,0.538111252,0.461888748,1.395921605,2022-07-15
INTC,2022-07-15,-0.017174705,,-0.111906869,0.111906869,40,1.235,2.885,0.604844722,0.395155278,1.887006209,2022-08-19
INTC,2022-08-19,-0.027602441,,-0.192670186,0.192670186,35,1.395,0.905,0.422743122,0.577256878,1.11214413,2022-09-16
INTC,2022-09-16,-0.031440897,,0.103218067,-0.103218067,30,1.045,1.7,0.558918575,0.441081425,1.333908333,2022-10-21
INTC,2022-10-21,-0.040302741,,0.071375752,-0.071375752,29,0.715,3.05,0.688268669,0.311731331,1.442892658,2022-11-18
INTC,2022-11-18,-0.050515438,,,,29,1.775,0.795,0.359837503,0.640162497,1.147640753,2022-12-16
MARA,2019-01-18,-0.118054369,SS,,,,,,,,,
MARA,2019-02-15,-0.135897474,SS,,,,,,,,,
MARA,2019-03-15,-0.113690395,SS,,,,,,,,,
MARA,2019-04-19,0.009852532,,-0.074575593,0.074575593,,,,,,,
MARA,2019-05-17,-0.062310765,SS,0.058607754,-0.058607754,2.5,0.725,0.35,0.277860933,0.722139067,0.45419785,2019-06-21
MARA,2019-06-21,-0.003314932,,-0.276816119,0.276816119,2.5,0.175,0.55,0.604322493,0.395677507,0.323379065,2019-07-19
MARA,2019-07-19,0.020716492,LS,-0.200956484,0.200956484,2.5,0.175,0.6,0.607148547,0.392851453,0.341961867,2019-08-16
MARA,2019-08-16,0.013074641,,0.047903747,-0.047903747,2.5,0.125,0.8,0.690588261,0.309411739,0.333852924,2019-09-20
MARA,2019-09-20,-0.00602991,SS,,,2.5,0.125,0.825,0.694975935,0.305024065,0.338516846,2019-10-18
MARA,2019-10-18,-0.001061233,,,,,,,,,,
MARA,2019-11-15,0.020927212,,,,,,,,,,
MARA,2019-12-20,-0.004397526,SS,,,,,,,,,
MARA,2020-01-17,0.028465733,,,,,,,,,,
MARA,2020-02-21,0.005703173,SS,,,,,,,,,
MARA,2020-03-20,-0.056230528,SS,,,,,,,,,
MARA,2020-04-17,-0.0558343,SS,0.55555328,-0.55555328,,,,,,,
MARA,2020-05-15,-0.137059118,SS,,,2.5,0.1,1.725,0.749308652,0.250691348,0.507373441,2020-06-19
MARA,2020-06-19,-0.130279616,SS,,,,,,,,,
MARA,2020-07-17,-0.08510275,SS,0.221673881,-0.221673881,,,,,,,
MARA,2020-08-21,-0.032665073,SS,-0.20967705,0.20967705,2.5,0.675,0.4,0.357752289,0.642247711,0.49838188,2020-09-18
MARA,2020-09-18,0.097491918,LS,0.102037951,-0.102037951,2,0.275,0.375,0.484896871,0.515103129,0.326510313,2020-10-16
MARA,2020-10-16,0.113289203,LS,1.90740578,-1.90740578,2,0.425,0.325,0.342980024,0.657019976,0.359298002,2020-11-20
MARA,2020-11-20,0.115006876,LS,0.662422691,-0.662422691,5,0.575,2.175,0.559713594,0.440286406,1.27945825,2020-12-18
MARA,2020-12-18,0.128996753,LS,0.986587887,-0.986587887,10,1.875,2.6,0.439137255,0.560862745,2.28162549,2021-01-15
MARA,2021-01-15,0.330706892,LS,0.453709545,-0.453709545,25,5.05,7.6,0.431508545,0.568491455,6.499653211,2021-02-19
MARA,2021-02-19,0.374568628,LS,0.592701877,-0.592701877,45,10.95,12.4,0.390478487,0.609521513,11.83380619,2021-03-19
MARA,2021-03-19,0.480019002,LS,-0.234070203,0.234070203,60,4.125,21.1,0.646286229,0.353713771,10.12929126,2021-04-16
MARA,2021-04-16,0.564589239,LS,-0.326536729,0.326536729,60,2.475,23.525,0.735032558,0.264967442,8.052564657,2021-05-21
MARA,2021-05-21,0.618471325,LS,0.266453185,-0.266453185,29,1.095,9.175,0.737378186,0.262621814,3.216984256,2021-06-18
MARA,2021-06-18,0.546687372,LS,-0.11922261,0.11922261,35,1.48,7.55,0.689226216,0.310773784,3.366396871,2021-07-16
MARA,2021-07-16,0.48972964,LS,0.469051613,-0.469051613,29,1.425,6.975,0.680641535,0.319358465,3.197439483,2021-08-20
MARA,2021-08-20,0.402064438,LS,-0.221977157,0.221977157,40,2.47,7.175,0.609039683,0.390960317,4.30946829,2021-09-17
MARA,2021-09-17,0.371073848,LS,0.654209092,-0.654209092,40,2.15,6.3,0.61713654,0.38286346,3.738883358,2021-10-15
MARA,2021-10-15,0.432776453,LS,-0.022397873,0.022397873,60,3.075,14.175,0.667384127,0.332615873,6.767036189,2021-11-19
MARA,2021-11-19,0.403320534,LS,-0.356570416,0.356570416,80,3.35,28.575,0.729173785,0.270826215,10.18159128,2021-12-17
MARA,2021-12-17,0.289393563,LS,-0.283627877,0.283627877,40,3.005,9.05,0.599992233,0.400007767,5.423046954,2022-01-21
MARA,2022-01-21,0.227137148,LS,0.076890395,-0.076890395,25,1.97,4.95,0.575264077,0.424735923,3.235713049,2022-02-18
MARA,2022-02-18,0.105031848,LS,0.102565434,-0.102565434,25,2.82,3.95,0.484207439,0.515792561,3.402845594,2022-03-18
MARA,2022-03-18,0.038001173,,,,30,2.095,4.2,0.556889375,0.443110625,3.027747865,2022-04-14
MARA,2022-04-15,-0.00889078,,-0.344230051,0.344230051,,,,,,,
MARA,2022-05-20,0.02171246,,-0.478005974,0.478005974,13,0.51,3.8,0.724900161,0.275099839,1.415078472,2022-06-17
MARA,2022-06-17,0.01122845,,1.432583981,-1.432583981,7.5,0.665,1.555,0.560566915,0.439433085,1.056095446,2022-07-15
MARA,2022-07-15,-0.044288208,,-0.087758428,0.087758428,10,0.71,2.83,0.624633676,0.375366324,1.505776606,2022-08-19
MARA,2022-08-19,-0.076904877,,-0.096204257,0.096204257,15,1.185,3.15,0.579392263,0.420607737,2.011494204,2022-09-16
MARA,2022-09-16,0.010688975,,0.224088691,-0.224088691,15,0.535,4.7,0.742805752,0.257194248,1.606214044,2022-10-21
MARA,2022-10-21,0.022890677,LS,-0.517925209,0.517925209,15,0.51,3.925,0.737331243,0.262668757,1.407013804,2022-11-18
MARA,2022-11-18,-0.045328718,,,,10,0.425,3.05,0.715536012,0.284463988,1.171717969,2022-12-16
META,2019-01-18,-0.017678133,SS,-0.031431604,0.031431604,160,2.705,12.45,0.709567233,0.290432767,5.535267311,2019-02-15
META,2019-02-15,-0.029206411,,0.032455484,-0.032455484,170,1.695,9,0.73480002,0.26519998,3.632285854,2019-03-15
META,2019-03-15,-0.000349818,,,,165,5.75,4.4,0.444033417,0.555966583,4.999445113,2019-04-18
META,2019-04-19,0.006239554,,-0.082369094,0.082369094,,,,,,,
META,2019-05-17,0.002243346,,0.087508218,-0.087508218,195,2.1,11.375,0.738034739,0.261965261,4.5297278,2019-06-21
META,2019-06-21,0.006355837,,0.006374088,-0.006374088,200,2.34,10.725,0.719473731,0.280526269,4.692212766,2019-07-19
META,2019-07-19,-0.002336366,,-0.044071196,0.044071196,205,5.025,11.25,0.609694081,0.390305919,7.454654347,2019-08-16
META,2019-08-16,0.015789624,,-0.04087824,0.04087824,185,5.95,6.7,0.507260192,0.492739808,6.319554856,2019-09-20
META,2019-09-20,0.014709768,,0.076203255,-0.076203255,195,2.615,7.5,0.65067603,0.34932397,4.321447591,2019-10-18
META,2019-10-18,0.016533692,,0.052128399,-0.052128399,180,10.65,4.375,0.347660708,0.652339292,6.556570944,2019-11-15
META,2019-11-15,0.019821123,,0.017903353,-0.017903353,200,3.225,7.9,0.626985893,0.373014107,4.968840952,2019-12-20
META,2019-12-20,0.03344462,LS,-0.016271527,0.016271527,205,5.7,3.85,0.436615674,0.563384326,4.657738997,2020-01-17
META,2020-01-17,0.044338628,,-0.046753262,0.046753262,235,2.925,15.775,0.732087909,0.267912091,6.367670375,2020-02-21
META,2020-02-21,0.021278149,,-0.133369543,0.133369543,220,2.495,12.25,0.722666037,0.277333963,5.200392812,2020-03-20
META,2020-03-20,0.022656338,,0.227281935,-0.227281935,155,8.075,13.05,0.545263859,0.454736141,10.3373123,2020-04-17
META,2020-04-17,0.015455543,,0.099557104,-0.099557104,195,3.005,18.525,0.750511697,0.249488303,6.877058455,2020-05-15
META,2020-05-15,-0.011235959,,0.008797418,-0.008797418,210,8.65,8.025,0.469989881,0.530010119,8.318743676,2020-06-19
META,2020-06-19,0.016914135,,0.117142265,-0.117142265,245,6.2,12.475,0.591051861,0.408948139,8.766149572,2020-07-17
META,2020-07-17,0.018009488,,0.15583204,-0.15583204,260,6.2,24,0.682117818,0.317882182,11.85830284,2020-08-21
META,2020-08-21,0.018229791,,-0.106755097,0.106755097,285,3.85,21.725,0.738339961,0.261660039,8.527173194,2020-09-18
META,2020-09-18,0.03288556,,0.004618832,-0.004618832,265,6.725,18.975,0.6409413,0.3590587,11.12346908,2020-10-16
META,2020-10-16,0.050768312,,0.05267618,-0.05267618,270,13.7,17.625,0.512051835,0.487948165,15.61519655,2020-11-20
META,2020-11-20,0.034135735,,-0.013756912,0.013756912,280,5.825,15.75,0.641914131,0.358085869,9.379002252,2020-12-18
META,2020-12-18,0.029816683,,-0.054293872,0.054293872,280,8.9,11.525,0.537814133,0.462185867,10.1132379,2021-01-15
META,2021-01-15,0.03297785,,-0.002749965,0.002749965,265,8.775,22.15,0.619433594,0.380566406,13.86507568,2021-02-19
META,2021-02-19,0.033206451,,0.143273686,-0.143273686,275,4.025,17.35,0.705111737,0.294888263,7.954386105,2021-03-19
META,2021-03-19,0.032520941,,0.103724133,-0.103724133,300,6.475,16.425,0.627066225,0.372933775,10.18569106,2021-04-16
META,2021-04-16,0.044395448,,0.011227899,-0.011227899,320,7,20.45,0.650264958,0.349735042,11.70393632,2021-05-21
META,2021-05-21,0.036758335,,0.057737697,-0.057737697,315,10.15,8.975,0.465811744,0.534188256,9.522328799,2021-06-18
META,2021-06-18,0.037137155,,0.024706308,-0.024706308,340,4.625,14.65,0.669477219,0.330522781,7.938490876,2021-07-16
META,2021-07-16,0.037358108,,0.064778611,-0.064778611,355,7.475,21.45,0.644254589,0.355745411,12.44654211,2021-08-20
META,2021-08-20,0.031957693,,-0.105408368,0.105408368,370,4.575,14.875,0.674309349,0.325690651,7.9296137,2021-09-17
META,2021-09-17,0.020037172,,-0.046612755,0.046612755,370,7.25,12.475,0.573247822,0.426752178,9.479780131,2021-10-15
META,2021-10-15,0.035631145,,0.002748568,-0.002748568,325,13.4,13.275,0.482058375,0.517941625,13.3352573,2021-11-19
META,2021-11-19,0.025628673,,0.036645797,-0.036645797,355,8.075,17.425,0.607633618,0.392366382,11.74362567,2021-12-17
META,2021-12-17,0.016602406,,-0.068649187,0.068649187,355,5.55,26.45,0.71653537,0.28346463,11.47441076,2022-01-21
META,2022-01-21,0.018102904,,-0.326343488,0.326343488,330,5.575,31.25,0.742147414,0.257852586,12.19536515,2022-02-18
META,2022-02-18,0.026370147,,0.053686883,-0.053686883,220,4.325,18.125,0.694546309,0.305453691,8.540260931,2022-03-18
META,2022-03-18,0.020379308,,,,220,6.75,10.575,0.551259588,0.448740412,8.466432077,2022-04-14
META,2022-04-15,-0.022313162,,-0.034071323,0.034071323,,,,,,,
META,2022-05-20,-0.026862003,,-0.167270124,0.167270124,195,9.15,10.575,0.497639226,0.502360774,9.865864103,2022-06-17
META,2022-06-17,-0.036832196,,-0.013335502,0.013335502,180,3.025,18.875,0.748855623,0.251144377,7.005638371,2022-07-15
META,2022-07-15,-0.045178471,,0.024074971,-0.024074971,165,12.55,12.6,0.462716204,0.537283796,12.57686419,2022-08-19
META,2022-08-19,-0.062630874,,-0.167251311,0.167251311,165,9.4,6.05,0.410185792,0.589814208,7.424122404,2022-09-16
META,2022-09-16,-0.069732157,,-0.313384682,0.313384682,140,12.675,5.725,0.352533122,0.647466878,8.175105196,2022-10-21
META,2022-10-21,-0.057960944,,0.267711313,-0.267711313,145,5.025,19.725,0.671054667,0.328945333,9.860496395,2022-11-18
META,2022-11-18,-0.068928086,,,,115,4.475,7.15,0.549782367,0.450217633,5.679332169,2022-12-16
MSFT,2019-01-18,0.026631535,,0.077381381,-0.077381381,110,2.21,4.425,0.594453149,0.405546851,3.108286275,2019-02-15
MSFT,2019-02-15,0.008926828,LS,0.052754999,-0.052754999,110,1.33,3.45,0.638726608,0.361273392,2.09589959,2019-03-15
MSFT,2019-03-15,0.012258144,,,,115,2.945,1.795,0.453905095,0.546094905,2.316990859,2019-04-18
MSFT,2019-04-19,0.021716455,,-0.049529414,0.049529414,,,,,,,
MSFT,2019-05-17,0.024271348,LS,0.083117547,-0.083117547,130,2.44,4.05,0.571308567,0.428691433,3.130193208,2019-06-21
MSFT,2019-06-21,0.028442858,LS,0.017243613,-0.017243613,140,1.845,4.55,0.636095534,0.363904466,2.829361579,2019-07-19
MSFT,2019-07-19,0.024151656,LS,0.015141573,-0.015141573,140,1.385,4.875,0.679290777,0.320709223,2.504275187,2019-08-16
MSFT,2019-08-16,0.024821158,LS,0.008489054,-0.008489054,140,2.2,5.75,0.639785149,0.360214851,3.478762722,2019-09-20
MSFT,2019-09-20,0.020657111,LS,0.031216325,-0.031216325,140,2.885,3.125,0.508990883,0.491009117,3.002842188,2019-10-18
MSFT,2019-10-18,0.020382812,LS,0.059466978,-0.059466978,140,2.695,5,0.589038564,0.410961436,3.642266111,2019-11-15
MSFT,2019-11-15,0.027163575,LS,0.041749327,-0.041749327,150,2.47,2.935,0.518235176,0.481764824,2.694020643,2019-12-20
MSFT,2019-12-20,0.02611527,,0.079453519,-0.079453519,160,1.41,3.575,0.654447583,0.345552417,2.158120983,2020-01-17
MSFT,2020-01-17,0.039161847,,-0.045695638,0.045695638,165,5.55,3.475,0.411331117,0.588668883,4.328512067,2020-02-21
MSFT,2020-02-21,0.04039752,,-0.026540626,0.026540626,175,7.9,4.2,0.38467107,0.61532893,5.623282959,2020-03-20
MSFT,2020-03-20,0.040585896,,0.136326954,-0.136326954,150,4.225,16.925,0.678624972,0.321375028,8.306462855,2020-04-17
MSFT,2020-04-17,0.031635838,,0.025352588,-0.025352588,190,3.35,15.225,0.702327385,0.297672615,6.884862308,2020-05-15
MSFT,2020-05-15,0.019464751,,0.110559931,-0.110559931,175,11.85,4.05,0.318764951,0.681235049,6.536366618,2020-06-19
MSFT,2020-06-19,0.036360784,,0.007369409,-0.007369409,195,7.2,6.6,0.478309259,0.521690741,6.886985555,2020-07-17
MSFT,2020-07-17,0.031109424,,0.102767548,-0.102767548,210,5.825,13.5,0.608011731,0.391988269,8.833509965,2020-08-21
MSFT,2020-08-21,0.039592726,,-0.06739746,0.06739746,205,11.65,3.625,0.306568825,0.693431175,6.085214821,2020-09-18
MSFT,2020-09-18,0.038886166,,-0.037371391,0.037371391,205,5.55,10.225,0.578706605,0.421293395,7.519546622,2020-10-16
MSFT,2020-10-16,0.047456938,,0.060098795,-0.060098795,235,3.7,19.425,0.725512382,0.274487618,8.016317787,2020-11-20
MSFT,2020-11-20,0.038492048,,0.039004601,-0.039004601,220,2.33,11.525,0.734364217,0.265635783,4.772521021,2020-12-18
MSFT,2020-12-18,0.02968856,,0.042891296,-0.042891296,230,2.385,13.55,0.746349518,0.253650482,5.217007629,2021-01-15
MSFT,2021-01-15,0.031356694,,0.004108522,-0.004108522,220,4.55,12.125,0.636399312,0.363600688,7.304275209,2021-02-19
MSFT,2021-02-19,0.027679519,,0.014589631,-0.014589631,250,2.755,11.775,0.706385315,0.293614685,5.403404461,2021-03-19
MSFT,2021-03-19,0.035732877,,0.069603615,-0.069603615,225,9.55,4.05,0.356325365,0.643674635,6.009789505,2021-04-16
MSFT,2021-04-16,0.038519163,,-0.007634247,0.007634247,270,3.55,13.15,0.685424259,0.314575741,6.569927111,2021-05-21
MSFT,2021-05-21,0.027452134,,0.08498849,-0.08498849,245,5.825,5.85,0.488264525,0.511735475,5.837793387,2021-06-18
MSFT,2021-06-18,0.031474954,,0.051715537,-0.051715537,265,3.1,8.15,0.654871672,0.345128328,4.842898054,2021-07-16
MSFT,2021-07-16,0.020730029,,0.061602685,-0.061602685,290,3.5,13.1,0.687785189,0.312214811,6.497262184,2021-08-20
MSFT,2021-08-20,0.027786309,,-0.066120417,0.066120417,315,2.41,13.025,0.739082237,0.260917763,5.179642052,2021-09-17
MSFT,2021-09-17,0.023145217,,0.176288889,-0.176288889,310,2.63,12.45,0.728148667,0.271851333,5.299580086,2021-10-15
MSFT,2021-10-15,0.034872503,,-0.00128505,0.00128505,315,2.875,14.025,0.725312951,0.274687049,5.937760595,2021-11-19
MSFT,2021-11-19,0.032258955,,0.017332014,-0.017332014,355,2.635,14.375,0.742725622,0.257274378,5.655401202,2021-12-17
MSFT,2021-12-17,0.042821691,,-0.075343284,0.075343284,325,10.4,10.675,0.499629058,0.500370942,10.53760201,2022-01-21
MSFT,2022-01-21,0.039158996,,-0.037208858,0.037208858,315,5.575,23.55,0.713309082,0.286690918,10.72826925,2022-02-18
MSFT,2022-02-18,0.036835424,,0.031862476,-0.031862476,290,9.1,11.15,0.514992118,0.485007882,10.09426616,2022-03-18
MSFT,2022-03-18,0.029612533,,,,300,8.425,8.225,0.48140395,0.51859605,8.32128079,2022-04-14
MSFT,2022-04-15,0.024903579,,-0.017971914,0.017971914,,,,,,,
MSFT,2022-05-20,0.021472567,,-0.055319982,0.055319982,265,4.25,16.7,0.688687465,0.311312535,8.125841058,2022-06-17
MSFT,2022-06-17,0.013087812,,0.093097514,-0.093097514,260,4.175,15.925,0.693654178,0.306345822,7.774563404,2022-07-15
MSFT,2022-07-15,0.003727776,,-0.066659842,0.066659842,265,6.475,15.025,0.609706556,0.390293444,9.812008945,2022-08-19
MSFT,2022-08-19,-0.006002726,,-0.109264445,0.109264445,290,5.825,8.8,0.562210241,0.437789759,7.127424533,2022-09-16
MSFT,2022-09-16,-0.00313956,,-0.003303717,0.003303717,260,3.725,18.075,0.724811315,0.275188685,7.673957628,2022-10-21
MSFT,2022-10-21,-0.003188599,,0.102218389,-0.102218389,245,9.05,11.875,0.520316827,0.479683173,10.40510496,2022-11-18
MSFT,2022-11-18,-0.029147993,,,,255,2.78,16.075,0.743676482,0.256323518,6.187821168,2022-12-16
MSTR,2019-01-18,0.000822343,,,,,,,,,,
MSTR,2019-02-15,-0.004955346,,,,,,,,,,
MSTR,2019-03-15,0.000868142,,,,,,,,,,
MSTR,2019-04-19,0.010618105,,-0.112155372,0.112155372,,,,,,,
MSTR,2019-05-17,0.013463211,,,,13.5,0.545,0.31,0.404499026,0.595500974,0.405057271,2019-06-21
MSTR,2019-06-21,0.015393124,,-0.045913323,0.045913323,,,,,,,
